0.3	20	0.0008674083244841313	0.002210421699419385	1.840985148692552
0.3	30	0.001560908476676559	0.003456428524805233	1.633939756815152
0.3	40	0.0025935448764357718	0.0068493045735522175	1.430972189329648
0.3	50	0.004002688374748686	0.01335758832465217	1.3806722879072169
0.3	60	0.005304833475020132	0.026493827550075365	1.3135250223337265
0.3	70	0.007116151649097446	0.053797306749765995	1.2800466715696315
0.3	80	0.009210555375466356	0.08437670144921867	1.2750829079436623
0.3	90	0.011819175575510599	0.14147879767479027	1.2470063579535442
0.3	100	0.015247841224481817	0.2282428630751383	1.2485856586923025
0.4	20	0.0010291364007571247	0.0019062526498601073	1.7335655690014842
0.4	30	0.0025656223500845955	0.0054624037747998955	1.486247966469238
0.4	40	0.004116559274916653	0.009817003950593062	1.3990633916624615
0.4	50	0.005508617599116405	0.018113926375372104	1.3085302366595957
0.4	60	0.006988720450317487	0.03350567047673394	1.2543084995972154
0.4	70	0.00994733052502852	0.05929856324873981	1.2361798338735506
0.4	80	0.016357473125390244	0.1237723957754497	1.2127341115403807
0.4	90	0.019428843249988857	0.1975408410504315	1.1935508635062768
0.4	100	0.025391862474862137	0.299106252349884	1.184600473566723
0.5	20	0.0013330732992471895	0.0024942053743870927	1.475024371807327
0.5	30	0.0025233549262338784	0.005116719598663622	1.4274104035993491
0.5	40	0.007941789224787499	0.018799299898455503	1.29819048189839
0.5	50	0.0071943052247661395	0.0219803486008459	1.217172383162576
0.5	60	0.012600282974017319	0.04985905502580863	1.1949457094635842
0.5	70	0.012393524050276028	0.0633130989743222	1.2125058546552174
0.5	80	0.017744828824652358	0.11613516367542616	1.143402257724938
0.5	90	0.022355807023268427	0.18935398189969418	1.1417361378075985
0.5	100	0.028008065024914687	0.28801857980070056	1.1179195065562084
0.6	20	0.0015542026507318952	0.0026723744496848665	1.4040952409548972
0.6	30	0.003034401324111968	0.006416449348034803	1.2817205581029065
0.6	40	0.006402945550144068	0.014739999900120893	1.1991183147013031
0.6	50	0.008693180350383045	0.024151772725235787	1.2057706769912953
0.6	60	0.013685007949970896	0.04795230520212499	1.1454295311181169
0.6	70	0.017971147775824647	0.07943036872638913	1.120385160138629
0.6	80	0.024001571898770634	0.1296159179757524	1.1537778413762472
0.6	90	0.02811040872547892	0.1818066697993345	1.147401313963438
0.6	100	0.03505242005121545	0.28510491285160244	1.1184110762366557
0.7	20	0.0017209533500135877	0.002995097200619057	1.3301124332857177
0.7	30	0.003520316350477515	0.006456881000849535	1.2160124518528659
0.7	40	0.006090040200433577	0.013346905601065374	1.2302713134688816
0.7	50	0.009155448598903604	0.022790611626624012	1.1446157458124557
0.7	60	0.013048040473950095	0.04068235484992329	1.1295791478340589
0.7	70	0.022086000800481998	0.07488807570007339	1.123206579614388
0.7	80	0.02299071957495471	0.11445120145035617	1.1069536802568374
0.7	90	0.027211116899343323	0.15952640267605603	1.1203038342971117
0.7	100	0.036534999876312216	0.2523640647996217	1.0687960663215146
0.8	20	0.0017456797977501992	0.002736476849167957	1.3770971593714756
0.8	30	0.0036749980245076586	0.006518402450456051	1.195357562729766
0.8	40	0.0063699312740936875	0.012688404750588234	1.1967033985227582
0.8	50	0.010275804374396102	0.022779016101412707	1.1203679350677287
0.8	60	0.014837868524045917	0.0363814272761374	1.1290506330606742
0.8	70	0.020578094424126902	0.05729118642520916	1.1050557613982308
0.8	80	0.02677399970125407	0.0915862460489734	1.073453225209798
0.8	90	0.03194135399935476	0.1267921767728694	1.0676448608219968
0.8	100	0.044183601976692445	0.18353815200098325	1.0584428751687882
0.9	20	0.0020087639004486846	0.0028566849756316514	1.2012698694114132
0.9	30	0.004186076399855665	0.006721101374205318	1.173015462111298
0.9	40	0.007395714275844512	0.012880113348728628	1.1259024256965842
0.9	50	0.011517409100270016	0.022889017549823622	1.0789627756618894
0.9	60	0.016785980775603095	0.03782276360034302	1.07575832187737
0.9	70	0.023291873000198395	0.05865468799893279	1.0753255160920834
0.9	80	0.03182462227596261	0.09423091207572724	1.0765824723605726
0.9	90	0.03662766474917589	0.12467581267665082	1.0691835816210318
0.9	100	0.058984857748509964	0.2093434151764086	1.090130882064182
