0.3	20	0.00022997399973974099	0.0008776084003329742	1.3678571428571429
0.3	30	0.000753616749716457	0.0014973274996009423	1.6717261904761904
0.3	40	0.0029458552002324724	0.002558090449019801	1.9106060606060606
0.3	50	0.011802490999252768	0.003846740601147758	2.188956876456877
0.3	60	0.039288056249642975	0.005172991399012972	2.457167832167832
0.3	70	0.1170942010514409	0.007590217901451979	2.695512820512821
0.3	80	0.33377529284989577	0.009389542899589287	2.956043956043956
0.3	90	0.9450710043995059	0.013647303299876512	3.173076923076924
0.3	100	2.5104553601999213	0.021508314601305756	3.4166666666666665
0.4	20	0.0005581788998824777	0.002251187699221191	1.6333333333333333
0.4	30	0.001961177650082391	0.005262765150473569	1.9955357142857142
0.4	40	0.005358201801573159	0.007257392800238449	2.448412698412698
0.4	50	0.011043578150565735	0.006201999348922982	2.697916666666667
0.4	60	0.027935465650443803	0.007989847698991071	3.150000000000001
0.4	70	0.06882228450012917	0.00931548720000137	3.3886363636363632
0.4	80	0.14980884355099988	0.014077205750072607	3.748484848484847
0.4	90	0.341196735950507	0.016860511699997006	4.063636363636364
0.4	100	0.7199302957003966	0.023189999749229175	4.3589743589743595
0.5	20	0.00037918744965281803	0.0013037788503424963	1.925
0.5	30	0.0012490548495406983	0.0025661735999165103	2.435714285714286
0.5	40	0.003917989400360966	0.004512107550908695	2.9583333333333326
0.5	50	0.011201181000797079	0.008603385550304665	3.370535714285714
0.5	60	0.027153100549185183	0.012158479399295175	3.8095238095238093
0.5	70	0.052937858998848245	0.014559888250369113	4.302083333333333
0.5	80	0.10107186860077491	0.01992625200036855	4.7
0.5	90	0.19297808879964579	0.022058217500307363	5.0625
0.5	100	0.34524391145023403	0.03015125884958252	5.3611111111111125
0.6	20	0.00044695145079458597	0.0015747632005513879	2.175
0.6	30	0.0015368508004030446	0.0029303294999408537	2.825
0.6	40	0.004485185598605312	0.0049367030507710295	3.485714285714286
0.6	50	0.01076516805042047	0.007539278150215978	4.017857142857142
0.6	60	0.023613373150874396	0.011389420149862417	4.678571428571429
0.6	70	0.04556772314972477	0.015555993200541707	5.010416666666667
0.6	80	0.08814946154925565	0.022207031800280674	5.678571428571426
0.6	90	0.1474506881502748	0.026293538151003305	6.187500000000001
0.6	100	0.23522899275048986	0.03226188715016178	6.7063492063492065
0.7	20	0.0005581036497460445	0.001970180151329259	2.625
0.7	30	0.0018814305494743166	0.0035853512985340786	3.375
0.7	40	0.005310607349747443	0.005706579899924691	4.133333333333334
0.7	50	0.01251228644978255	0.00874315925029805	4.916666666666666
0.7	60	0.026528332499947283	0.013401183500536717	5.7
0.7	70	0.04940265039986116	0.018865386350444168	6.183333333333332
0.7	80	0.08346524395055895	0.02529452934868459	6.733333333333334
0.7	90	0.13091059234939167	0.02828858589855372	7.542857142857143
0.7	100	0.205673776650292	0.03827440624954761	8.333333333333334
0.8	20	0.0006163919013488339	0.001946040200709831	3.250000000000001
0.8	30	0.0021501417497347573	0.0037175270506850213	4.0625
0.8	40	0.006406060249719303	0.006838468000933062	4.95
0.8	50	0.014452001599784126	0.009526329648360842	5.875
0.8	60	0.03016903064926737	0.015480137099439161	6.975
0.8	70	0.054315281648814565	0.020663407050960814	7.7875
0.8	80	0.09325856790128455	0.029005496249737917	8.7
0.8	90	0.1432655798002088	0.03286724319987115	9.5625
0.8	100	0.21594331380001677	0.043524765449546976	10.0
0.9	20	0.0006862871996418107	0.0020472850992518943	4.124999999999999
0.9	30	0.0025436634492507436	0.004090448098941124	4.9375
0.9	40	0.007222283849841915	0.006748302699634223	6.250000000000002
0.9	50	0.01663704070051608	0.010884257650468498	7.708333333333334
0.9	60	0.034257107450685	0.015891914849635213	8.75
0.9	70	0.061908979750296564	0.022218800850168918	9.333333333333332
0.9	80	0.10283670924982288	0.027605969800424644	11.166666666666668
0.9	90	0.16444079680004506	0.03890519784836215	11.8125
0.9	100	0.24758075534991802	0.049165907250426244	12.708333333333332
